age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_log
30,services,single,secondary,no,-271,yes,no,cellular,7,may,609,1,337,1,success,1,0.0
33,entrepreneur,married,tertiary,no,2179,yes,yes,cellular,7,may,217,1,167,2,other,0,7.687080155783135
33,services,single,secondary,no,358,yes,no,cellular,7,may,302,1,356,3,failure,0,5.883322388488279
37,management,married,tertiary,no,502,yes,no,cellular,7,may,551,1,351,1,failure,0,6.220590170099739
23,technician,single,secondary,no,4659,yes,no,cellular,7,may,158,1,318,4,failure,0,8.446770727119691
24,admin.,married,secondary,no,61,yes,yes,cellular,7,may,278,1,343,2,other,0,4.127134385045092
41,blue-collar,married,primary,no,6596,yes,no,cellular,7,may,192,1,168,1,failure,0,8.794370279222871
58,retired,married,tertiary,no,138,no,no,cellular,7,may,143,1,346,5,failure,0,4.9344739331306915
58,management,married,primary,no,1052,yes,no,cellular,7,may,147,1,359,4,failure,0,6.959398512133975
45,technician,single,secondary,no,29,yes,no,cellular,7,may,86,1,367,1,failure,0,3.4011973816621555
54,technician,married,secondary,no,6,yes,no,cellular,7,may,109,1,367,1,failure,0,1.9459101490553132
44,technician,married,secondary,no,78,yes,no,cellular,7,may,122,1,357,1,failure,0,4.3694478524670215
53,blue-collar,married,secondary,no,913,yes,no,cellular,7,may,213,1,288,1,failure,0,6.81783057145415
39,technician,married,secondary,no,-475,yes,no,cellular,7,may,168,3,301,1,failure,0,0.0
54,management,divorced,tertiary,no,0,yes,no,cellular,7,may,199,1,297,3,failure,0,0.0
53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,0,10.44088694523715
57,management,married,tertiary,no,779,yes,no,cellular,7,may,282,1,367,1,failure,0,6.659293919683638
47,technician,divorced,tertiary,no,477,yes,no,telephone,7,may,973,1,366,1,failure,0,6.169610732491456
37,management,married,tertiary,no,64,no,no,cellular,7,may,219,1,295,1,failure,0,4.174387269895637
53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,0,0.0
41,services,single,secondary,no,-278,yes,no,cellular,7,may,17,5,360,3,failure,0,0.0
30,technician,single,secondary,no,359,yes,no,cellular,7,may,362,1,303,1,failure,0,5.886104031450156
36,management,single,tertiary,no,1804,no,no,cellular,7,may,170,1,366,1,other,0,7.498315870766981
29,admin.,single,secondary,no,428,yes,yes,cellular,7,may,54,1,345,2,failure,0,6.061456918928017
37,blue-collar,married,primary,no,223,yes,no,cellular,7,may,569,1,297,3,failure,0,5.4116460518550396
58,services,married,secondary,no,2745,yes,no,cellular,7,may,161,1,324,2,failure,0,7.917900586327916
53,self-employed,married,secondary,no,1066,yes,no,cellular,7,may,57,2,170,4,failure,0,6.9726062513017535
51,entrepreneur,married,secondary,no,0,yes,no,cellular,7,may,158,1,300,2,failure,0,0.0
48,technician,married,secondary,no,-938,yes,no,cellular,7,may,134,1,344,2,failure,0,0.0
32,management,single,tertiary,no,-307,yes,yes,cellular,7,may,447,2,346,2,failure,0,0.0
34,technician,divorced,secondary,no,558,yes,no,cellular,7,may,130,2,167,5,failure,0,6.326149473155099
31,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,113,2,345,1,other,0,0.0
56,services,divorced,secondary,no,72,yes,yes,cellular,7,may,263,1,357,4,failure,0,4.290459441148391
41,housemaid,married,primary,no,322,no,no,cellular,7,may,105,1,324,2,failure,0,5.777652323222656
42,blue-collar,married,secondary,no,2044,yes,yes,cellular,7,may,155,1,282,5,failure,0,7.623153068476902
29,blue-collar,single,secondary,no,43,no,no,cellular,7,may,142,1,353,1,failure,0,3.784189633918261
42,admin.,married,secondary,no,874,yes,no,cellular,7,may,176,1,287,2,other,0,6.774223886357614
50,blue-collar,married,secondary,no,16,yes,no,cellular,7,may,290,1,356,11,failure,0,2.833213344056216
28,blue-collar,married,secondary,no,922,yes,no,cellular,7,may,226,1,339,1,other,0,6.827629234502852
46,management,married,secondary,no,21,yes,no,cellular,7,may,124,1,338,2,failure,0,3.091042453358316
27,student,single,tertiary,no,37,yes,no,cellular,7,may,125,1,364,1,failure,0,3.6375861597263857
23,blue-collar,single,secondary,no,537,yes,no,cellular,7,may,172,1,353,2,other,0,6.2878585601617845
34,entrepreneur,married,secondary,no,393,yes,no,cellular,7,may,174,1,293,3,failure,0,5.976350909297934
47,services,married,secondary,no,278,yes,no,cellular,7,may,51,1,366,1,other,0,5.631211781821365
50,services,married,primary,no,5024,yes,yes,cellular,7,may,661,1,267,11,other,1,8.522180732927277
43,blue-collar,single,primary,no,181,yes,no,cellular,7,may,174,1,343,2,failure,0,5.204006687076795
53,blue-collar,married,secondary,no,148,yes,no,cellular,7,may,66,1,359,1,failure,0,5.003946305945459
51,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,136,1,359,1,failure,0,5.081404364984463
49,technician,married,secondary,no,0,yes,no,cellular,7,may,190,1,276,1,other,0,0.0
32,blue-collar,single,secondary,no,-219,yes,no,cellular,7,may,446,6,342,2,failure,0,0.0
30,entrepreneur,married,secondary,yes,-388,yes,no,cellular,7,may,263,1,293,3,failure,0,0.0
31,technician,single,secondary,no,656,yes,no,cellular,7,may,158,1,275,1,other,0,6.48768401848461
51,admin.,married,secondary,no,3025,no,no,cellular,7,may,476,1,352,1,other,1,8.014996894348302
38,technician,married,secondary,no,0,yes,yes,cellular,7,may,193,2,296,5,other,0,0.0
32,blue-collar,married,secondary,no,489,yes,no,cellular,7,may,103,2,349,4,failure,0,6.194405391104672
25,services,married,secondary,no,51,yes,yes,cellular,7,may,159,2,357,2,failure,0,3.9512437185814275
28,services,married,secondary,no,15,yes,no,cellular,7,may,182,2,356,1,failure,0,2.772588722239781
45,admin.,single,secondary,no,-101,yes,no,cellular,7,may,101,1,301,1,failure,0,0.0
34,management,married,tertiary,no,676,no,no,cellular,7,may,156,1,177,1,success,0,6.517671272912275
33,blue-collar,married,secondary,no,478,yes,no,cellular,7,may,349,1,338,1,failure,0,6.171700597410915
51,services,married,tertiary,no,218,yes,no,cellular,7,may,154,3,363,2,failure,0,5.389071729816501
31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,0,7.394493107219038
44,management,married,tertiary,no,430,no,no,cellular,7,may,97,2,171,2,failure,0,6.066108090103747
32,blue-collar,single,primary,no,216,yes,no,cellular,7,may,87,2,351,1,success,0,5.37989735354046
43,blue-collar,divorced,secondary,no,-91,yes,yes,cellular,7,may,92,3,167,4,other,0,0.0
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,295,1,168,4,other,0,6.5998704992128365
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,195,1,357,1,failure,0,5.267858159063328
28,blue-collar,single,primary,no,553,yes,no,cellular,7,may,225,3,321,3,failure,0,6.317164686747284
37,management,divorced,tertiary,yes,-1,yes,yes,cellular,7,may,101,1,349,1,failure,0,0.0
25,blue-collar,single,primary,no,758,yes,no,cellular,7,may,258,1,357,1,failure,0,6.63200177739563
50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,253,2,304,4,failure,0,6.642486801367256
29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,2,337,6,failure,1,0.0
48,admin.,married,secondary,no,368,yes,no,telephone,7,may,430,2,367,2,failure,0,5.910796644040527
36,blue-collar,married,primary,no,441,yes,no,cellular,7,may,100,4,358,1,failure,0,6.091309882077698
43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,1,7.265429723253953
31,management,single,tertiary,no,0,yes,no,cellular,7,may,45,1,22,2,failure,0,0.0
38,services,married,primary,no,0,yes,yes,cellular,7,may,127,1,171,2,other,0,0.0
36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,0,5.497168225293202
53,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,failure,0,3.295836866004329
40,blue-collar,married,secondary,no,356,yes,yes,cellular,7,may,1254,3,365,1,failure,0,5.877735781779639
31,admin.,single,secondary,no,0,yes,no,cellular,7,may,895,2,295,2,failure,1,0.0
45,blue-collar,married,secondary,no,54,yes,no,cellular,7,may,279,1,367,1,failure,0,4.007333185232471
42,admin.,single,secondary,no,2790,yes,no,cellular,7,may,425,1,336,1,failure,0,7.934155233536322
35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,0,4.962844630259907
46,blue-collar,married,secondary,no,4646,yes,no,cellular,7,may,33,3,359,1,failure,0,8.443977129084978
38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,failure,0,7.322510433997394
47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7,may,308,1,335,3,failure,0,4.356708826689592
47,management,married,tertiary,no,618,yes,no,cellular,7,may,50,2,359,3,failure,0,6.428105272684596
58,management,married,tertiary,no,246,yes,no,cellular,7,may,245,2,288,2,failure,0,5.5093883366279774
28,admin.,married,secondary,no,-393,yes,yes,cellular,7,may,247,2,349,2,failure,0,0.0
27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,0,9.032050676295599
26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,failure,0,8.618666160346871
28,self-employed,single,tertiary,no,270,yes,no,cellular,7,may,49,2,345,2,failure,0,5.602118820879701
43,management,married,tertiary,no,0,yes,no,cellular,7,may,240,3,293,5,failure,0,0.0
28,technician,single,secondary,no,417,yes,yes,cellular,7,may,188,2,366,2,other,0,6.035481432524756
33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,0,1.0986122886681098
56,technician,married,secondary,no,264,yes,yes,cellular,7,may,639,2,280,5,success,0,5.579729825986222
34,admin.,married,secondary,no,48,yes,no,cellular,7,may,1806,2,287,3,other,1,3.8918202981106265
34,technician,single,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,0,4.663439094112067
27,blue-collar,single,secondary,yes,-717,yes,yes,cellular,7,may,202,2,349,1,other,0,0.0
26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,132,2,293,1,other,0,2.6390573296152584
51,management,married,tertiary,no,1854,yes,yes,cellular,7,may,166,3,338,2,failure,0,7.5256399750415355
53,blue-collar,married,primary,no,2144,yes,no,cellular,7,may,217,2,342,1,failure,0,7.6708948313621175
49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,2,353,2,other,1,7.671826797878781
56,entrepreneur,married,tertiary,no,16125,no,no,telephone,7,may,202,2,167,1,failure,0,9.688188155244967
39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,0,6.493753839851686
57,services,married,secondary,no,1577,yes,no,telephone,7,may,908,2,357,1,other,0,7.363913501405819
31,blue-collar,married,secondary,no,1664,yes,no,cellular,7,may,603,2,17,2,failure,0,7.417580402414544
37,unemployed,single,secondary,no,490,yes,yes,cellular,7,may,739,2,325,3,failure,0,6.19644412779452
41,technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,failure,0,5.855071922202427
28,admin.,single,secondary,no,-181,yes,yes,cellular,7,may,429,2,343,4,failure,0,0.0
32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,0,6.342121418721152
42,unemployed,married,secondary,no,356,yes,no,cellular,7,may,787,3,356,2,failure,1,5.877735781779639
37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,434,3,342,2,failure,0,6.608000625296087
55,retired,married,secondary,no,1,yes,no,telephone,7,may,79,2,360,6,other,0,0.6931471805599453
32,entrepreneur,married,tertiary,no,0,yes,no,cellular,7,may,388,2,349,2,failure,0,0.0
32,technician,single,tertiary,no,2626,yes,yes,cellular,7,may,217,2,351,2,other,0,7.87359778968554
40,admin.,married,secondary,no,168,yes,no,cellular,7,may,249,2,169,1,failure,0,5.1298987149230735
36,management,divorced,tertiary,no,-252,yes,no,cellular,7,may,235,2,293,1,other,0,0.0
37,management,married,tertiary,no,591,yes,no,cellular,7,may,181,2,255,5,failure,0,6.3835066348840055
39,services,single,secondary,no,1163,yes,no,cellular,7,may,432,3,363,2,other,0,7.059617628291383
33,technician,married,secondary,no,348,yes,no,cellular,7,may,263,2,294,1,success,0,5.855071922202427
31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,0,7.084226422097916
46,technician,divorced,secondary,no,-154,yes,no,cellular,7,may,215,2,294,1,failure,0,0.0
30,technician,single,tertiary,no,3086,yes,no,cellular,7,may,84,3,168,1,failure,0,8.034955024502159
33,technician,divorced,tertiary,no,2558,no,no,cellular,7,may,680,2,367,2,failure,0,7.847371836159788
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,1,0.0
35,blue-collar,married,secondary,no,848,yes,no,cellular,7,may,174,3,366,2,failure,0,6.744059186311348
29,self-employed,married,tertiary,no,0,yes,no,cellular,7,may,253,2,302,1,failure,0,0.0
27,housemaid,single,tertiary,no,979,yes,no,cellular,7,may,272,4,357,1,other,0,6.887552571664617
45,services,divorced,secondary,no,608,yes,yes,cellular,7,may,1135,3,323,30,failure,1,6.411818267709897
48,management,married,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,0,4.110873864173311
32,admin.,single,secondary,no,626,yes,no,cellular,7,may,324,2,351,1,failure,0,6.440946540632921
30,management,married,tertiary,no,86,yes,yes,cellular,7,may,255,6,169,3,failure,0,4.465908118654584
43,admin.,divorced,secondary,no,146,yes,no,cellular,7,may,274,3,358,2,failure,0,4.990432586778736
52,management,married,tertiary,no,0,yes,yes,cellular,7,may,541,3,343,5,failure,0,0.0
50,blue-collar,married,secondary,no,26,yes,no,cellular,7,may,245,5,366,2,failure,0,3.295836866004329
45,blue-collar,divorced,secondary,no,-184,yes,no,cellular,7,may,878,3,170,5,failure,1,0.0
46,technician,married,secondary,no,-408,yes,yes,telephone,7,may,138,4,286,1,other,0,0.0
49,management,married,tertiary,no,734,yes,no,cellular,7,may,42,2,324,3,failure,0,6.5998704992128365
34,blue-collar,single,primary,no,279,yes,no,cellular,7,may,208,1,357,1,failure,0,5.634789603169249
28,services,single,secondary,no,805,yes,no,cellular,7,may,148,5,336,7,other,0,6.692083742506628
49,blue-collar,married,primary,no,762,yes,no,cellular,7,may,373,2,360,4,failure,0,6.637258031284457
47,services,married,secondary,no,1269,yes,no,cellular,7,may,181,1,253,6,other,0,7.146772179452637
38,blue-collar,married,secondary,no,117,yes,no,cellular,7,may,54,1,337,1,failure,0,4.770684624465665
43,blue-collar,married,secondary,no,232,yes,no,telephone,8,may,128,8,324,7,other,0,5.4510384535657
37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,failure,0,8.46821300919452
35,management,married,tertiary,no,247,yes,no,cellular,8,may,209,3,367,3,other,0,5.5134287461649825
40,admin.,divorced,secondary,no,-607,yes,no,cellular,8,may,328,2,353,2,failure,0,0.0
43,management,married,tertiary,no,9,yes,no,telephone,8,may,142,3,358,3,failure,0,2.302585092994046
57,management,divorced,tertiary,no,52,yes,no,cellular,8,may,40,3,359,8,other,0,3.970291913552122
39,admin.,single,secondary,no,2345,yes,no,cellular,8,may,491,2,344,2,failure,1,7.76046702921342
50,management,married,tertiary,no,400,yes,no,cellular,8,may,41,1,360,1,failure,0,5.993961427306569
31,management,married,tertiary,no,-181,yes,no,cellular,8,may,127,1,170,2,failure,0,0.0
39,admin.,single,secondary,no,2749,yes,no,cellular,8,may,104,1,170,1,failure,0,7.919356190660617
34,unemployed,single,secondary,no,233,yes,no,cellular,8,may,11,8,365,4,failure,0,5.455321115357702
37,blue-collar,married,primary,no,120,yes,no,cellular,8,may,80,4,358,1,other,0,4.795790545596741
57,blue-collar,divorced,secondary,no,75,yes,no,cellular,8,may,159,1,361,2,failure,0,4.330733340286331
53,technician,married,tertiary,no,7,no,yes,cellular,8,may,57,1,368,1,failure,0,2.0794415416798357
37,technician,married,secondary,no,1613,yes,no,cellular,8,may,266,1,281,11,other,0,7.3864708488298945
30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,0,5.627621113690637
45,self-employed,married,secondary,no,264,yes,no,cellular,8,may,113,1,360,2,failure,0,5.579729825986222
32,technician,married,secondary,no,56,yes,no,cellular,8,may,126,1,359,5,other,0,4.04305126783455
40,self-employed,married,secondary,no,167,yes,yes,cellular,8,may,380,4,295,1,failure,0,5.123963979403259
56,technician,married,secondary,no,2313,yes,no,cellular,8,may,293,3,364,2,failure,0,7.746732907753622
34,technician,married,secondary,no,1234,yes,no,cellular,8,may,106,1,288,6,failure,0,7.118826249062078
38,blue-collar,single,primary,no,0,yes,yes,cellular,8,may,84,1,290,1,failure,0,0.0
41,management,married,tertiary,no,-4,yes,no,cellular,8,may,72,1,368,1,failure,0,0.0
34,management,single,tertiary,no,5945,yes,no,cellular,8,may,285,1,170,1,failure,0,8.690474003558043
59,self-employed,married,tertiary,no,6237,yes,no,cellular,8,may,63,1,169,2,failure,0,8.738414897167749
40,admin.,divorced,secondary,no,2679,yes,yes,cellular,8,may,122,1,350,1,failure,0,7.893572073504902
56,management,married,tertiary,no,73,yes,no,cellular,8,may,122,1,368,2,failure,0,4.30406509320417
31,unemployed,divorced,secondary,no,1144,yes,no,cellular,8,may,65,2,367,1,failure,0,7.0431599159883405
46,management,married,tertiary,no,716,yes,yes,cellular,8,may,557,1,172,1,failure,0,6.57507584059962
35,blue-collar,married,primary,no,0,yes,no,cellular,8,may,265,1,290,2,failure,0,0.0
57,technician,married,secondary,no,28,yes,no,cellular,8,may,163,1,358,1,failure,0,3.367295829986474
51,admin.,divorced,secondary,no,74,yes,no,cellular,8,may,74,2,287,2,failure,0,4.31748811353631
58,technician,married,secondary,no,950,yes,no,cellular,8,may,49,1,303,1,failure,0,6.85751406254539
35,blue-collar,married,secondary,no,156,yes,no,cellular,8,may,302,1,283,3,failure,0,5.056245805348308
48,blue-collar,married,secondary,no,1794,yes,yes,cellular,8,may,97,1,343,2,failure,0,7.492760300922379
48,management,divorced,tertiary,no,84,yes,no,cellular,8,may,14,5,364,5,failure,0,4.442651256490317
36,services,married,secondary,no,-182,yes,yes,cellular,8,may,19,6,304,11,other,0,0.0
31,blue-collar,married,secondary,no,8,yes,no,cellular,8,may,98,2,170,1,failure,0,2.1972245773362196
